Number	Name	Status	Country	Checkpoint	Latitude	Longitude	Distance	Time	Speed	Arrival.Dogs	Elapsed.Time	Departure.Dogs	Departure	Arrival
17	Kristin Bacon	Veteran	United States	Koyukuk	64.8431	-157.8039	86	16.15	5.33	13	0.1	13	2017-03-13 02:12:00	2017-03-13 02:06:00
67	Trent Herbst	Veteran	United States	Koyukuk	64.8431	-157.8039	86	18.1	4.75	12	5.72	12	2017-03-13 07:54:00	2017-03-13 02:11:00
12	Joe Carson	Rookie	United States	Koyukuk	64.8431	-157.8039	86	14.62	5.88	15	0.18	15	2017-03-13 03:20:00	2017-03-13 03:09:00
40	Thomas Rosenbloom	Rookie	United States	Koyukuk	64.8431	-157.8039	86	17.88	4.81	12	6.12	10	2017-03-13 09:16:00	2017-03-13 03:09:00
4	Misha Wiljes	Rookie	Czech Republic	Koyukuk	64.8431	-157.8039	86	18.75	4.59	13	6.3	13	2017-03-13 14:40:00	2017-03-13 08:22:00
61	Michael Baker	Rookie	United States	Koyukuk	64.8431	-157.8039	86	16.93	5.08	13	7.37	13	2017-03-13 15:54:00	2017-03-13 08:32:00
55	Matthew Failor	Veteran	United States	Koyukuk	64.8431	-157.8039	86	17.08	5.03	13	7.23	13	2017-03-13 15:49:00	2017-03-13 08:35:00
43	Jimmy Lebling	Rookie	United States	Koyukuk	64.8431	-157.8039	86	14.78	5.82	15	6.63	13	2017-03-13 17:46:00	2017-03-13 11:08:00
47	Paul Hansen	Rookie	United States	Koyukuk	64.8431	-157.8039	86	23.72	3.63	12	7.43	12	2017-03-13 19:49:00	2017-03-13 12:23:00
53	Peter Reuter	Rookie	United States	Koyukuk	64.8431	-157.8039	86	19.6	4.39	11	6.07	11	2017-03-13 19:44:00	2017-03-13 13:40:00
31	Cindy Abbott	Veteran	United States	Koyukuk	64.8431	-157.8039	86	16.3	5.28	13	8.97	13	2017-03-14 05:06:00	2017-03-13 20:08:00
10	Roger Lee	Rookie	England	Koyukuk	64.8431	-157.8039	86	20.92	4.11	12	0.23	12	2017-03-13 22:52:00	2017-03-13 22:38:00
30	Ellen Halverson	Veteran	United States	Koyukuk	64.8431	-157.8039	86	20.08	4.28	11	0	NA	NA	2017-03-14 08:41:00
16	Mitch Seavey	Veteran	United States	Nulato	64.7188	-158.1046	22	2	11	13	0.02	13	2017-03-11 15:46:00	2017-03-11 15:45:00
29	Wade Marrs	Veteran	United States	Nulato	64.7188	-158.1046	22	2.18	10.08	13	0.02	13	2017-03-11 20:17:00	2017-03-11 20:16:00
18	Dallas Seavey	Veteran	United States	Nulato	64.7188	-158.1046	22	2.27	9.71	13	0.02	13	2017-03-11 20:47:00	2017-03-11 20:46:00
24	Nicolas Petit	Veteran	United States	Nulato	64.7188	-158.1046	22	2.08	10.56	15	0.1	15	2017-03-11 22:12:00	2017-03-11 22:06:00
38	Joar Leifseth Ulsom	Veteran	Norway	Nulato	64.7188	-158.1046	22	2.22	9.92	12	0.02	12	2017-03-11 22:40:00	2017-03-11 22:39:00
14	Ray Redington Jr.	Veteran	United States	Nulato	64.7188	-158.1046	22	2.13	10.31	13	6.73	12	2017-03-12 07:23:00	2017-03-11 23:39:00
64	Jason Mackey	Veteran	United States	Nulato	64.7188	-158.1046	22	2.5	8.8	12	5.5	12	2017-03-12 07:46:00	2017-03-12 01:16:00
37	Jessie Royer	Veteran	United States	Nulato	64.7188	-158.1046	22	2.12	10.39	16	0.05	16	2017-03-12 01:26:00	2017-03-12 01:23:00
39	Ralph Johannessen	Veteran	Norway	Nulato	64.7188	-158.1046	22	2.67	8.25	13	4.47	12	2017-03-12 07:44:00	2017-03-12 03:16:00
65	John Baker	Veteran	United States	Nulato	64.7188	-158.1046	22	2.5	8.8	14	0.13	13	2017-03-12 04:25:00	2017-03-12 04:17:00
33	Mats Pettersson	Veteran	Sweden	Nulato	64.7188	-158.1046	22	2.42	9.1	14	4.42	14	2017-03-12 08:42:00	2017-03-12 04:17:00
41	Aliy Zirkle	Veteran	United States	Nulato	64.7188	-158.1046	22	2.3	9.57	13	0.02	13	2017-03-12 04:22:00	2017-03-12 04:21:00
9	Michelle Phillips	Veteran	Canada	Nulato	64.7188	-158.1046	22	2.23	9.85	14	0.2	14	2017-03-12 05:50:00	2017-03-12 05:38:00
21	Richie Diehl	Veteran	United States	Nulato	64.7188	-158.1046	22	2.32	9.5	12	0.05	12	2017-03-12 06:38:00	2017-03-12 06:35:00
25	Peter Kaiser	Veteran	United States	Nulato	64.7188	-158.1046	22	2.28	9.64	14	0.05	13	2017-03-12 07:16:00	2017-03-12 07:13:00
57	Paul Gebhardt	Veteran	United States	Nulato	64.7188	-158.1046	22	2.37	9.3	11	0.22	10	2017-03-12 07:37:00	2017-03-12 07:24:00
52	Katherine Keith	Veteran	United States	Nulato	64.7188	-158.1046	22	2.43	9.04	12	1.7	12	2017-03-12 09:21:00	2017-03-12 07:39:00
13	Sebastien Vergnaud	Rookie	France	Nulato	64.7188	-158.1046	22	2.42	9.1	11	0.08	11	2017-03-12 08:15:00	2017-03-12 08:10:00
5	Cody Strathe	Veteran	United States	Nulato	64.7188	-158.1046	22	2.17	10.15	13	5.63	12	2017-03-12 14:29:00	2017-03-12 08:51:00
6	Linwood Fiedler	Veteran	United States	Nulato	64.7188	-158.1046	22	2.22	9.92	9	5.08	9	2017-03-12 14:36:00	2017-03-12 09:31:00
59	Ken Anderson	Veteran	United States	Nulato	64.7188	-158.1046	22	2.18	10.08	14	0.03	14	2017-03-12 09:58:00	2017-03-12 09:56:00
63	Noah Burmeister	Veteran	United States	Nulato	64.7188	-158.1046	22	2.43	9.04	10	0.07	10	2017-03-12 10:00:00	2017-03-12 09:56:00
70	Robert Redington	Rookie	United States	Nulato	64.7188	-158.1046	22	2.22	9.92	11	0.03	11	2017-03-12 10:03:00	2017-03-12 10:01:00
50	Hugh Neff	Veteran	United States	Nulato	64.7188	-158.1046	22	2.4	9.17	11	0.02	11	2017-03-12 10:04:00	2017-03-12 10:03:00
2	Ryan Redington	Veteran	United States	Nulato	64.7188	-158.1046	22	2.07	10.65	12	0.02	12	2017-03-12 10:21:00	2017-03-12 10:20:00
69	Scott Smith	Veteran	United States	Nulato	64.7188	-158.1046	22	2.13	10.31	11	0.02	11	2017-03-12 10:26:00	2017-03-12 10:25:00
45	Lars Monsen	Veteran	Norway	Nulato	64.7188	-158.1046	22	2.42	9.1	12	0.03	12	2017-03-12 10:27:00	2017-03-12 10:25:00
44	Ramey Smyth	Veteran	United States	Nulato	64.7188	-158.1046	22	2.15	10.23	14	0.02	14	2017-03-12 10:58:00	2017-03-12 10:57:00
27	Rick Casillo	Veteran	United States	Nulato	64.7188	-158.1046	22	2.2	10	13	0.03	13	2017-03-12 11:32:00	2017-03-12 11:30:00
34	Jeff King	Veteran	United States	Nulato	64.7188	-158.1046	22	2.17	10.15	13	0.77	13	2017-03-12 12:46:00	2017-03-12 12:00:00
11	Ketil Reitan	Veteran	United States	Nulato	64.7188	-158.1046	22	2.63	8.35	12	0.05	12	2017-03-12 12:47:00	2017-03-12 12:44:00
32	Hans Gatt	Veteran	Canada	Nulato	64.7188	-158.1046	22	2.22	9.92	14	0.1	14	2017-03-12 13:34:00	2017-03-12 13:28:00
56	Melissa Stewart	Veteran	United States	Nulato	64.7188	-158.1046	22	2.12	10.39	13	8.45	13	2017-03-12 22:03:00	2017-03-12 13:36:00
62	Nathan Schroeder	Veteran	United States	Nulato	64.7188	-158.1046	22	2.4	9.17	11	5.27	11	2017-03-12 20:50:00	2017-03-12 15:34:00
60	Dave Branholm	Veteran	United States	Nulato	64.7188	-158.1046	22	2.28	9.64	13	5.55	13	2017-03-12 21:49:00	2017-03-12 16:16:00
15	Martin Buser	Veteran	United States	Nulato	64.7188	-158.1046	22	2.33	9.43	12	4.77	11	2017-03-12 21:41:00	2017-03-12 16:55:00
26	Nicolas Vanier	Rookie	France	Nulato	64.7188	-158.1046	22	2.17	10.15	15	1.67	15	2017-03-12 20:02:00	2017-03-12 18:22:00
28	Jodi Bailey	Veteran	United States	Nulato	64.7188	-158.1046	22	2.17	10.15	12	0.02	12	2017-03-12 18:38:00	2017-03-12 18:37:00
7	Laura Neese	Rookie	United States	Nulato	64.7188	-158.1046	22	2.7	8.15	12	7.95	12	2017-03-13 03:45:00	2017-03-12 19:48:00
46	Charley Bejna	Veteran	United States	Nulato	64.7188	-158.1046	22	2.28	9.64	14	9.67	14	2017-03-13 05:42:00	2017-03-12 20:02:00
51	Seth Barnes	Veteran	United States	Nulato	64.7188	-158.1046	22	2.18	10.08	12	0.67	12	2017-03-12 21:52:00	2017-03-12 21:12:00
73	Kristy Berington	Veteran	United States	Nulato	64.7188	-158.1046	22	2.15	10.23	13	0.08	13	2017-03-12 21:25:00	2017-03-12 21:20:00
66	Anna Berington	Veteran	United States	Nulato	64.7188	-158.1046	22	2.17	10.15	10	0.08	10	2017-03-12 21:25:00	2017-03-12 21:20:00
36	Allen Moore	Veteran	United States	Nulato	64.7188	-158.1046	22	2.2	10	15	1.83	15	NA	2017-03-12 22:57:00
20	Karin Hendrickson	Veteran	United States	Nulato	64.7188	-158.1046	22	2.47	8.92	11	0.07	11	2017-03-12 23:44:00	2017-03-12 23:40:00
58	Monica Zappa	Veteran	United States	Nulato	64.7188	-158.1046	22	2.35	9.36	10	5.43	10	2017-03-13 05:52:00	NA
19	Gunnar Johnson	Veteran	United States	Nulato	64.7188	-158.1046	22	2.35	9.36	12	0.02	12	NA	NA
22	DeeDee Jonrowe	Veteran	United States	Nulato	64.7188	-158.1046	22	2.4	9.17	13	8.57	13	2017-03-13 11:37:00	2017-03-13 03:03:00
35	Alan Eischens	Veteran	United States	Nulato	64.7188	-158.1046	22	2.5	8.8	16	8.92	16	2017-03-13 13:15:00	2017-03-13 04:20:00
17	Kristin Bacon	Veteran	United States	Nulato	64.7188	-158.1046	22	2.97	7.42	13	10.05	13	2017-03-13 15:13:00	2017-03-13 05:10:00
12	Joe Carson	Rookie	United States	Nulato	64.7188	-158.1046	22	2.35	9.36	15	9.35	15	2017-03-13 15:02:00	2017-03-13 05:41:00
72	Dave Delcourt	Rookie	United States	Nulato	64.7188	-158.1046	22	2.07	10.65	12	0.02	12	2017-03-13 09:52:00	2017-03-13 09:51:00
49	Justin Stielstra	Rookie	United States	Nulato	64.7188	-158.1046	22	2.15	10.23	13	0.03	13	2017-03-13 10:16:00	2017-03-13 10:14:00
67	Trent Herbst	Veteran	United States	Nulato	64.7188	-158.1046	22	2.37	9.3	12	0.03	12	2017-03-13 10:18:00	2017-03-13 10:16:00
54	Geir Idar Hjelvik	Veteran	Norway	Nulato	64.7188	-158.1046	22	2.05	10.73	14	0.1	14	2017-03-13 11:21:00	2017-03-13 11:15:00
40	Thomas Rosenbloom	Rookie	United States	Nulato	64.7188	-158.1046	22	2.58	8.52	10	0	10	2017-03-13 11:51:00	2017-03-13 11:51:00
71	Larry Daugherty	Veteran	United States	Nulato	64.7188	-158.1046	22	2.05	10.73	14	0.03	14	2017-03-13 12:28:00	2017-03-13 12:26:00
48	Justin High	Rookie	United States	Nulato	64.7188	-158.1046	22	2.3	9.57	10	0.02	10	2017-03-13 13:24:00	2017-03-13 13:23:00
42	Zoya DeNure	Veteran	United States	Nulato	64.7188	-158.1046	22	2.27	9.71	13	2.9	13	2017-03-13 16:40:00	2017-03-13 13:46:00
4	Misha Wiljes	Rookie	Czech Republic	Nulato	64.7188	-158.1046	22	2.55	8.63	13	0.1	13	2017-03-13 17:19:00	2017-03-13 17:13:00
55	Matthew Failor	Veteran	United States	Nulato	64.7188	-158.1046	22	2.02	10.91	13	0.07	13	2017-03-13 17:54:00	2017-03-13 17:50:00
61	Michael Baker	Rookie	United States	Nulato	64.7188	-158.1046	22	2.02	10.91	13	0.07	13	2017-03-13 17:59:00	2017-03-13 17:55:00
53	Peter Reuter	Rookie	United States	Nulato	64.7188	-158.1046	22	2.17	10.15	11	8.03	10	2017-03-14 05:56:00	2017-03-13 21:54:00
43	Jimmy Lebling	Rookie	United States	Nulato	64.7188	-158.1046	22	4.13	5.32	13	8.93	13	2017-03-14 06:50:00	2017-03-13 21:54:00
47	Paul Hansen	Rookie	United States	Nulato	64.7188	-158.1046	22	2.45	8.98	12	7.32	12	2017-03-14 05:35:00	2017-03-13 22:16:00
10	Roger Lee	Rookie	England	Nulato	64.7188	-158.1046	22	2.4	9.17	12	9.47	12	2017-03-14 10:44:00	2017-03-14 01:16:00
31	Cindy Abbott	Veteran	United States	Nulato	64.7188	-158.1046	22	2.12	10.39	13	0.18	13	2017-03-14 07:24:00	2017-03-14 07:13:00
16	Mitch Seavey	Veteran	United States	Kaltag	64.3138	-158.7257	47	3.9	12.05	13	8	12	2017-03-12 04:40:00	2017-03-11 19:40:00
29	Wade Marrs	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.23	11.1	13	3.95	13	2017-03-12 05:28:00	NA
18	Dallas Seavey	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.27	11.02	13	2.7	12	2017-03-12 04:45:00	2017-03-12 01:03:00
24	Nicolas Petit	Veteran	United States	Kaltag	64.3138	-158.7257	47	3.72	12.65	15	3.67	15	2017-03-12 06:35:00	2017-03-12 01:55:00
38	Joar Leifseth Ulsom	Veteran	Norway	Kaltag	64.3138	-158.7257	47	4	11.75	12	3.17	12	2017-03-12 06:50:00	2017-03-12 03:40:00
37	Jessie Royer	Veteran	United States	Kaltag	64.3138	-158.7257	47	3.97	11.85	16	4.03	16	2017-03-12 10:26:00	2017-03-12 06:24:00
41	Aliy Zirkle	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.5	10.44	13	0.35	13	2017-03-12 09:13:00	2017-03-12 08:52:00
65	John Baker	Veteran	United States	Kaltag	64.3138	-158.7257	47	5.08	9.25	13	6.12	12	2017-03-12 15:37:00	2017-03-12 09:30:00
9	Michelle Phillips	Veteran	Canada	Kaltag	64.3138	-158.7257	47	4.15	11.33	14	5.38	14	2017-03-12 15:22:00	2017-03-12 09:59:00
21	Richie Diehl	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.1	11.46	12	4.05	12	2017-03-12 14:47:00	2017-03-12 10:44:00
14	Ray Redington Jr.	Veteran	United States	Kaltag	64.3138	-158.7257	47	3.77	12.48	12	0.27	12	2017-03-12 11:25:00	2017-03-12 11:09:00
25	Peter Kaiser	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.05	11.6	13	3.88	12	2017-03-12 15:12:00	2017-03-12 11:19:00
57	Paul Gebhardt	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.2	11.19	10	8.02	9	2017-03-12 19:50:00	2017-03-12 11:49:00
39	Ralph Johannessen	Veteran	Norway	Kaltag	64.3138	-158.7257	47	4.38	10.72	12	5.42	12	2017-03-12 17:32:00	2017-03-12 12:07:00
64	Jason Mackey	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.52	10.41	12	0.1	12	2017-03-12 12:23:00	2017-03-12 12:17:00
13	Sebastien Vergnaud	Rookie	France	Kaltag	64.3138	-158.7257	47	4.47	10.52	11	4.78	9	2017-03-12 17:30:00	2017-03-12 12:43:00
33	Mats Pettersson	Veteran	Sweden	Kaltag	64.3138	-158.7257	47	4.33	10.85	14	0.22	12	2017-03-12 13:15:00	2017-03-12 13:02:00
52	Katherine Keith	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.48	10.48	12	4.42	10	2017-03-12 18:15:00	2017-03-12 13:50:00
2	Ryan Redington	Veteran	United States	Kaltag	64.3138	-158.7257	47	3.87	12.16	12	5.57	12	2017-03-12 19:47:00	2017-03-12 14:13:00
63	Noah Burmeister	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.25	11.06	10	4.5	10	2017-03-12 18:45:00	2017-03-12 14:15:00
59	Ken Anderson	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.32	10.89	14	8.12	13	2017-03-12 22:24:00	2017-03-12 14:17:00
70	Robert Redington	Rookie	United States	Kaltag	64.3138	-158.7257	47	4.25	11.06	11	8.03	11	2017-03-12 22:20:00	2017-03-12 14:18:00
69	Scott Smith	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.1	11.46	11	4.97	9	2017-03-12 19:30:00	2017-03-12 14:32:00
50	Hugh Neff	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.52	10.41	11	5.07	10	2017-03-12 19:39:00	2017-03-12 14:35:00
45	Lars Monsen	Veteran	Norway	Kaltag	64.3138	-158.7257	47	4.72	9.96	12	4.62	10	2017-03-12 19:47:00	2017-03-12 15:10:00
44	Ramey Smyth	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.37	10.76	14	5.62	10	2017-03-12 20:57:00	2017-03-12 15:20:00
27	Rick Casillo	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.17	11.28	13	5.97	12	2017-03-12 21:40:00	2017-03-12 15:42:00
34	Jeff King	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.13	11.37	13	2.77	13	2017-03-12 19:40:00	2017-03-12 16:54:00
11	Ketil Reitan	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.42	10.64	12	2.63	11	2017-03-12 19:50:00	2017-03-12 17:12:00
32	Hans Gatt	Veteran	Canada	Kaltag	64.3138	-158.7257	47	4.43	10.6	14	4.98	13	2017-03-12 22:59:00	2017-03-12 18:00:00
5	Cody Strathe	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.1	11.46	12	4.05	12	2017-03-12 22:38:00	2017-03-12 18:35:00
6	Linwood Fiedler	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.07	11.56	9	5.15	9	2017-03-12 23:49:00	2017-03-12 18:40:00
28	Jodi Bailey	Veteran	United States	Kaltag	64.3138	-158.7257	47	3.98	11.8	12	6.55	11	2017-03-13 05:10:00	2017-03-12 22:37:00
26	Nicolas Vanier	Rookie	France	Kaltag	64.3138	-158.7257	47	4.17	11.28	15	7.22	15	2017-03-13 07:25:00	NA
62	Nathan Schroeder	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.08	11.51	11	6.5	11	2017-03-13 07:25:00	NA
15	Martin Buser	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.07	11.56	11	4.33	11	2017-03-13 06:05:00	2017-03-13 01:45:00
73	Kristy Berington	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.35	10.8	13	5.42	13	2017-03-13 07:11:00	2017-03-13 01:46:00
66	Anna Berington	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.35	10.8	10	5.42	10	2017-03-13 07:11:00	2017-03-13 01:46:00
56	Melissa Stewart	Veteran	United States	Kaltag	64.3138	-158.7257	47	3.95	11.9	13	0.07	13	2017-03-13 02:04:00	2017-03-13 02:00:00
51	Seth Barnes	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.22	11.15	12	8.03	12	2017-03-13 10:07:00	2017-03-13 02:05:00
60	Dave Branholm	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.42	10.64	13	0	NA	NA	2017-03-13 02:14:00
20	Karin Hendrickson	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.27	11.02	11	5.58	11	2017-03-13 09:35:00	2017-03-13 04:00:00
36	Allen Moore	Veteran	United States	Kaltag	64.3138	-158.7257	47	3.97	11.85	15	4.68	15	2017-03-13 09:26:00	2017-03-13 04:45:00
19	Gunnar Johnson	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.43	10.6	12	6.17	12	2017-03-13 11:30:00	2017-03-13 05:20:00
7	Laura Neese	Rookie	United States	Kaltag	64.3138	-158.7257	47	4.1	11.46	12	4.73	12	2017-03-13 12:35:00	2017-03-13 07:51:00
46	Charley Bejna	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.13	11.37	14	6.83	14	2017-03-13 16:40:00	2017-03-13 09:50:00
58	Monica Zappa	Veteran	United States	Kaltag	64.3138	-158.7257	47	5.13	9.16	10	11.13	9	2017-03-13 22:08:00	2017-03-13 11:00:00
72	Dave Delcourt	Rookie	United States	Kaltag	64.3138	-158.7257	47	4.45	10.56	12	8.02	11	2017-03-13 22:20:00	2017-03-13 14:19:00
49	Justin Stielstra	Rookie	United States	Kaltag	64.3138	-158.7257	47	4.3	10.93	13	8.05	11	2017-03-13 22:37:00	2017-03-13 14:34:00
67	Trent Herbst	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.32	10.89	12	7.95	11	2017-03-13 22:34:00	2017-03-13 14:37:00
54	Geir Idar Hjelvik	Veteran	Norway	Kaltag	64.3138	-158.7257	47	4.03	11.65	14	6.62	14	2017-03-13 22:00:00	2017-03-13 15:23:00
22	DeeDee Jonrowe	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.22	11.15	13	7.42	13	2017-03-13 23:15:00	2017-03-13 15:50:00
71	Larry Daugherty	Veteran	United States	Kaltag	64.3138	-158.7257	47	3.75	12.53	14	7.03	14	2017-03-13 23:15:00	2017-03-13 16:13:00
40	Thomas Rosenbloom	Rookie	United States	Kaltag	64.3138	-158.7257	47	4.98	9.43	10	12.75	10	2017-03-14 05:35:00	2017-03-13 16:50:00
48	Justin High	Rookie	United States	Kaltag	64.3138	-158.7257	47	4.37	10.76	10	6.4	9	NA	2017-03-13 17:46:00
12	Joe Carson	Rookie	United States	Kaltag	64.3138	-158.7257	47	4.47	10.52	15	9.23	14	2017-03-14 04:44:00	2017-03-13 19:30:00
17	Kristin Bacon	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.72	9.96	13	6.07	13	2017-03-14 02:00:00	2017-03-13 19:56:00
35	Alan Eischens	Veteran	United States	Kaltag	64.3138	-158.7257	47	6.68	7.03	16	6.07	16	2017-03-14 02:00:00	2017-03-13 19:56:00
42	Zoya DeNure	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.03	11.65	13	8.03	13	2017-03-14 04:44:00	2017-03-13 20:42:00
4	Misha Wiljes	Rookie	Czech Republic	Kaltag	64.3138	-158.7257	47	4.47	10.52	13	7.52	13	2017-03-14 05:18:00	2017-03-13 21:47:00
55	Matthew Failor	Veteran	United States	Kaltag	64.3138	-158.7257	47	4.18	11.24	13	7.38	11	2017-03-14 05:28:00	2017-03-13 22:05:00
61	Michael Baker	Rookie	United States	Kaltag	64.3138	-158.7257	47	4.13	11.37	13	7.25	13	2017-03-14 05:22:00	2017-03-13 22:07:00
47	Paul Hansen	Rookie	United States	Kaltag	64.3138	-158.7257	47	4.22	11.15	12	8.37	12	2017-03-14 18:10:00	2017-03-14 09:48:00
53	Peter Reuter	Rookie	United States	Kaltag	64.3138	-158.7257	47	4.05	11.6	10	8.17	9	2017-03-14 18:09:00	2017-03-14 09:59:00
43	Jimmy Lebling	Rookie	United States	Kaltag	64.3138	-158.7257	47	4.08	11.51	13	7.43	12	2017-03-14 18:21:00	2017-03-14 10:55:00
31	Cindy Abbott	Veteran	United States	Kaltag	64.3138	-158.7257	47	3.8	12.37	13	8.1	13	2017-03-14 19:18:00	2017-03-14 11:12:00
10	Roger Lee	Rookie	England	Kaltag	64.3138	-158.7257	47	4.18	11.24	12	2.28	10	2017-03-14 17:12:00	2017-03-14 14:55:00
29	Wade Marrs	Veteran	United States	Unalakleet	63.8742	-160.7863	85	10.62	8.01	13	5.13	13	2017-03-12 21:13:00	2017-03-12 16:05:00
24	Nicolas Petit	Veteran	United States	Unalakleet	63.8742	-160.7863	85	9.55	8.9	15	5.05	13	2017-03-12 21:11:00	2017-03-12 16:08:00
16	Mitch Seavey	Veteran	United States	Unalakleet	63.8742	-160.7863	85	11.72	7.25	12	0.08	12	2017-03-12 16:28:00	2017-03-12 16:23:00
18	Dallas Seavey	Veteran	United States	Unalakleet	63.8742	-160.7863	85	12	7.08	12	3.85	12	2017-03-12 20:36:00	2017-03-12 16:45:00
38	Joar Leifseth Ulsom	Veteran	Norway	Unalakleet	63.8742	-160.7863	85	13.8	6.16	12	0.17	10	2017-03-12 20:48:00	2017-03-12 20:38:00
37	Jessie Royer	Veteran	United States	Unalakleet	63.8742	-160.7863	85	13.2	6.44	16	0.15	16	2017-03-12 23:47:00	2017-03-12 23:38:00
41	Aliy Zirkle	Veteran	United States	Unalakleet	63.8742	-160.7863	85	15.83	5.37	13	4	12	2017-03-13 05:03:00	2017-03-13 01:03:00
14	Ray Redington Jr.	Veteran	United States	Unalakleet	63.8742	-160.7863	85	14.28	5.95	12	3.85	11	2017-03-13 05:33:00	2017-03-13 01:42:00
21	Richie Diehl	Veteran	United States	Unalakleet	63.8742	-160.7863	85	13.8	6.16	12	3.88	12	2017-03-13 08:28:00	2017-03-13 04:35:00
39	Ralph Johannessen	Veteran	Norway	Unalakleet	63.8742	-160.7863	85	11.28	7.53	12	4.9	11	2017-03-13 09:43:00	2017-03-13 04:49:00
64	Jason Mackey	Veteran	United States	Unalakleet	63.8742	-160.7863	85	16.45	5.17	12	5.35	11	2017-03-13 10:11:00	2017-03-13 04:50:00
33	Mats Pettersson	Veteran	Sweden	Unalakleet	63.8742	-160.7863	85	15.75	5.4	12	4.67	12	2017-03-13 09:40:00	2017-03-13 05:00:00
2	Ryan Redington	Veteran	United States	Unalakleet	63.8742	-160.7863	85	9.35	9.09	12	5.25	11	2017-03-13 10:23:00	2017-03-13 05:08:00
13	Sebastien Vergnaud	Rookie	France	Unalakleet	63.8742	-160.7863	85	11.87	7.16	9	4.25	9	2017-03-13 09:37:00	2017-03-13 05:22:00
25	Peter Kaiser	Veteran	United States	Unalakleet	63.8742	-160.7863	85	14.32	5.94	12	0.23	11	2017-03-13 05:45:00	2017-03-13 05:31:00
65	John Baker	Veteran	United States	Unalakleet	63.8742	-160.7863	85	14.02	6.06	12	3.62	12	2017-03-13 09:15:00	2017-03-13 05:38:00
9	Michelle Phillips	Veteran	Canada	Unalakleet	63.8742	-160.7863	85	14.88	5.71	14	0.08	13	2017-03-13 06:20:00	2017-03-13 06:15:00
57	Paul Gebhardt	Veteran	United States	Unalakleet	63.8742	-160.7863	85	10.73	7.92	9	4.62	9	2017-03-13 11:11:00	2017-03-13 06:34:00
44	Ramey Smyth	Veteran	United States	Unalakleet	63.8742	-160.7863	85	10.38	8.19	10	5.88	10	2017-03-13 13:13:00	2017-03-13 07:20:00
50	Hugh Neff	Veteran	United States	Unalakleet	63.8742	-160.7863	85	12.48	6.81	10	4.1	10	2017-03-13 12:14:00	2017-03-13 08:08:00
52	Katherine Keith	Veteran	United States	Unalakleet	63.8742	-160.7863	85	14.08	6.04	10	3.67	9	2017-03-13 12:00:00	2017-03-13 08:20:00
70	Robert Redington	Rookie	United States	Unalakleet	63.8742	-160.7863	85	10.13	8.39	11	3.45	11	2017-03-13 11:55:00	2017-03-13 08:28:00
6	Linwood Fiedler	Veteran	United States	Unalakleet	63.8742	-160.7863	85	9.07	9.38	9	5.55	9	2017-03-13 14:26:00	2017-03-13 08:53:00
69	Scott Smith	Veteran	United States	Unalakleet	63.8742	-160.7863	85	13.48	6.3	9	4.42	9	2017-03-13 13:24:00	2017-03-13 08:59:00
63	Noah Burmeister	Veteran	United States	Unalakleet	63.8742	-160.7863	85	14.25	5.96	10	4.55	10	2017-03-13 13:33:00	2017-03-13 09:00:00
59	Ken Anderson	Veteran	United States	Unalakleet	63.8742	-160.7863	85	11.5	7.39	13	4.75	12	2017-03-13 14:39:00	2017-03-13 09:54:00
45	Lars Monsen	Veteran	Norway	Unalakleet	63.8742	-160.7863	85	14.22	5.98	10	2.35	10	2017-03-13 12:21:00	2017-03-13 10:00:00
5	Cody Strathe	Veteran	United States	Unalakleet	63.8742	-160.7863	85	13.78	6.17	12	4.98	11	2017-03-13 17:24:00	2017-03-13 12:25:00
27	Rick Casillo	Veteran	United States	Unalakleet	63.8742	-160.7863	85	14.92	5.7	12	0.58	11	2017-03-13 13:10:00	2017-03-13 12:35:00
